date,tmax,climatology_normal_loyo,climatology_p95_loyo,climatology_p98_loyo,heatwave,severe
2022-09-07,33.3,31.76740740740741,35.3,37.632,0,0
2022-09-08,34.1,31.823703703703703,35.33,37.632,0,0
2022-09-09,33.3,31.941481481481485,35.61,37.632,0,0
2022-09-10,33.0,32.05407407407407,36.22,37.632,0,0
2022-09-11,31.9,32.14,36.56,37.632,0,0
2022-09-12,32.9,32.18518518518518,36.7,37.632,0,0
2022-09-13,31.9,32.30148148148149,36.79,37.632,0,0
2022-09-14,31.3,32.3688888888889,36.79,37.632,0,0
2022-09-15,31.2,32.37333333333333,36.79,37.632,0,0
2022-09-16,32.8,32.408888888888896,36.79,37.632,0,0
2022-09-17,31.9,32.4362962962963,36.79,37.632,0,0
2022-09-18,34.0,32.46148148148149,36.79,37.632,0,0
2022-09-19,34.4,32.43925925925926,36.7,37.6,0,0
2022-09-20,34.2,32.452592592592595,36.7,37.26,0,0
2022-09-21,34.0,32.5125925925926,36.7,37.26,0,0
2022-09-22,28.4,32.575555555555546,36.7,37.26,0,0
2022-09-23,27.6,32.657037037037036,36.7,37.632,0,0
2022-09-24,27.9,32.71629629629629,36.7,37.632,0,0
2022-09-25,30.4,32.82370370370369,37.13,37.732,0,0
2022-09-26,30.9,32.95481481481481,37.6,38.064,0,0
2022-09-27,31.6,33.099259259259256,37.730000000000004,38.064,0,0
2022-09-28,32.1,33.13777777777777,37.730000000000004,38.064,0,0
2022-09-29,32.3,33.21333333333333,37.730000000000004,38.064,0,0
2022-09-30,33.1,33.388888888888886,37.730000000000004,38.064,0,0
2022-10-01,33.3,33.54888888888889,37.730000000000004,38.064,0,0
2022-10-02,33.1,33.689629629629636,37.730000000000004,38.064,0,0
2022-10-03,33.0,33.78666666666667,37.730000000000004,38.064,0,0
2022-10-04,33.3,33.906666666666666,37.730000000000004,38.064,0,0
2022-10-05,32.4,33.960740740740746,37.730000000000004,38.064,0,0
2022-10-06,32.1,33.980000000000004,37.730000000000004,38.064,0,0
2022-10-07,26.4,34.016296296296304,37.63,38.0,0,0
2022-10-08,25.3,34.00962962962963,37.39,37.931999999999995,0,0
2022-10-09,27.0,33.97851851851851,37.36,37.931999999999995,0,0
2022-10-10,29.3,33.90222222222222,37.3,37.931999999999995,0,0
2022-10-11,28.7,33.78074074074075,37.03,37.564,0,0
2022-10-12,30.0,33.64370370370371,36.93,37.3,0,0
2022-10-13,29.7,33.589629629629634,36.83,37.164,0,0
2022-10-14,29.7,33.51703703703704,36.8,37.164,0,0
2022-10-15,29.7,33.40148148148149,36.730000000000004,37.096,0,0
2022-10-16,29.0,33.24740740740741,36.43,37.028,0,0
2022-10-17,29.3,33.05703703703704,36.4,37.028,0,0
2022-10-18,29.9,32.894814814814815,36.33,36.959999999999994,0,0
2022-10-19,30.0,32.73111111111112,36.3,36.75599999999999,0,0
2022-10-20,29.6,32.544444444444444,36.3,36.75599999999999,0,0
2022-10-21,30.1,32.318518518518516,35.96,36.687999999999995,0,0
2022-10-22,30.4,32.07555555555556,35.730000000000004,36.331999999999994,0,0
2022-10-23,29.5,31.87333333333333,35.56,36.164,0,0
2022-10-24,29.2,31.690370370370374,35.43,35.964,0,0
2022-10-25,30.0,31.525185185185183,34.96,35.732,0,0
2022-10-26,31.0,31.40148148148148,34.36,35.431999999999995,0,0
2022-10-27,31.4,31.269629629629627,34.089999999999996,35.196,0,0
2022-10-28,31.5,31.071111111111115,33.56,34.628,0,0
2022-10-29,30.6,30.8562962962963,33.5,34.16,0,0
2022-10-30,30.2,30.68592592592593,33.43,33.796,0,0
2022-10-31,29.9,30.531851851851854,33.3,33.564,0,0
2022-11-01,29.8,30.38888888888889,33.16,33.5,0,0
2022-11-02,31.9,30.273333333333333,32.9,33.364,0,0
2022-11-03,31.4,30.14074074074074,32.76,33.3,0,0
2022-11-04,32.4,30.005925925925926,32.76,33.3,0,0
2022-11-05,33.0,29.90296296296296,32.63,33.3,1,0
2022-11-06,31.5,29.796296296296294,32.6,33.028,0,0
2022-11-07,30.8,29.606666666666666,32.5,32.764,0,0
2022-11-08,28.4,29.397777777777776,32.3,32.6,0,0
2022-11-09,28.2,29.157777777777778,31.63,32.364,0,0
2022-11-10,28.6,28.89111111111111,31.4,31.7,0,0
2022-11-11,28.3,28.6037037037037,31.3,31.464,0,0
2022-11-12,27.2,28.357037037037035,31.23,31.4,0,0
2022-11-13,27.8,28.14962962962963,31.23,31.4,0,0
2022-11-14,26.8,27.925925925925924,31.23,31.4,0,0
2022-11-15,27.3,27.71407407407407,31.13,31.3,0,0
2022-11-16,26.5,27.506666666666664,30.759999999999998,31.232,0,0
2022-11-17,25.8,27.27037037037037,30.6,31.2,0,0
2022-11-18,25.5,27.091111111111108,30.53,30.995999999999995,0,0
2022-11-19,26.2,26.96074074074074,30.36,30.764,0,0
2022-11-20,26.4,26.77037037037037,29.66,30.632,0,0
2022-11-21,27.4,26.539999999999996,29.459999999999997,30.023999999999997,0,0
2022-11-22,26.2,26.362962962962964,29.4,29.6,0,0
2022-11-23,25.5,26.231111111111108,29.13,29.464,0,0
2022-11-24,25.3,26.09037037037037,28.89,29.264,0,0
2022-11-25,25.3,25.945925925925923,28.63,29.264,0,0
2022-11-26,26.3,25.848148148148148,28.63,29.264,0,0
2022-11-27,25.8,25.747407407407408,28.53,29.264,0,0
2022-11-28,24.8,25.62666666666667,28.5,29.132,0,0
2022-11-29,24.9,25.493333333333336,28.53,29.132,0,0
2022-11-30,24.9,25.37925925925926,28.43,29.132,0,0
2022-12-01,23.8,25.2562962962963,28.33,28.827999999999996,0,0
2022-12-02,23.4,25.119259259259263,28.33,28.827999999999996,0,0
2022-12-03,24.2,24.96074074074074,28.33,28.827999999999996,0,0
2022-12-04,24.4,24.677777777777777,27.83,28.532,0,0
2022-12-05,22.9,24.421481481481482,27.66,28.432,0,0
2022-12-06,23.8,24.16962962962963,27.459999999999997,28.332,0,0
2022-12-07,24.9,23.941481481481485,27.33,28.027999999999995,0,0
2022-12-08,26.0,23.666666666666668,27.03,28.027999999999995,0,0
2022-12-09,25.3,23.44074074074074,27.03,28.027999999999995,0,0
2022-12-10,25.3,23.228888888888893,26.93,28.027999999999995,0,0
2022-12-11,26.4,23.036296296296296,26.9,27.959999999999997,0,0
2022-12-12,26.5,22.871111111111112,26.9,27.323999999999998,0,0
2022-12-13,26.0,22.73259259259259,26.69,27.032,0,0
2022-12-14,25.1,22.64666666666667,26.53,26.932,0,0
2022-12-15,24.1,22.52074074074074,26.5,26.932,0,0
2022-12-16,23.8,22.374074074074073,26.29,26.9,0,0
2022-12-17,24.4,22.227407407407405,26.03,26.695999999999998,0,0
2022-12-18,23.9,22.077037037037037,25.66,26.132,0,0
2022-12-19,23.9,22.066666666666666,25.459999999999997,26.032,0,0
2022-12-20,24.1,22.080000000000002,25.459999999999997,26.032,0,0
2022-12-21,22.9,22.061481481481483,25.66,26.1,0,0
2022-12-22,22.6,22.05111111111111,25.83,26.1,0,0
2022-12-23,21.3,22.00074074074074,25.83,26.1,0,0
2022-12-24,20.9,21.91111111111111,25.83,26.1,0,0
2022-12-25,19.7,21.897777777777776,25.83,26.1,0,0
2022-12-26,19.7,21.843703703703703,25.83,26.1,0,0
2022-12-27,22.2,21.791111111111114,25.66,26.1,0,0
2022-12-28,23.2,21.68074074074074,25.83,26.1,0,0
2022-12-29,23.4,21.591851851851853,25.69,26.1,0,0
2022-12-30,24.8,21.513333333333335,25.69,26.032,0,0
2022-12-31,21.8,21.44962962962963,25.6,25.964,0,0
2023-01-01,19.7,21.30074074074074,25.6,25.964,0,0
2023-01-02,19.1,21.196296296296296,25.6,25.964,0,0
2023-01-03,19.3,21.10666666666667,25.6,25.964,0,0
2023-01-04,18.4,21.021481481481484,25.6,25.964,0,0
2023-01-05,18.5,21.02,25.39,25.9,0,0
2023-01-06,18.2,20.99925925925926,25.16,25.695999999999998,0,0
2023-01-07,20.0,20.98740740740741,25.16,25.9,0,0
2023-01-08,23.0,21.01925925925926,25.39,25.932,0,0
2023-01-09,23.5,20.988888888888887,25.39,25.932,0,0
2023-01-10,23.8,20.98074074074074,25.53,25.932,0,0
2023-01-11,23.1,20.96074074074074,25.6,26.0,0,0
2023-01-12,23.5,20.991111111111113,25.6,26.064,0,0
2023-01-13,23.5,21.009629629629632,25.6,26.095999999999997,0,0
2023-01-14,18.2,21.041481481481483,25.53,26.095999999999997,0,0
2023-01-15,16.9,21.066666666666666,25.43,26.095999999999997,0,0
2023-01-16,17.9,21.131851851851852,25.43,26.095999999999997,0,0
2023-01-17,18.2,21.2,25.53,26.3,0,0
2023-01-18,18.6,21.219259259259257,25.53,26.3,0,0
2023-01-19,19.9,21.200740740740738,25.53,26.3,0,0
2023-01-20,20.2,21.18444444444444,25.53,26.3,0,0
2023-01-21,21.4,21.174814814814813,25.43,26.3,0,0
2023-01-22,20.6,21.279999999999998,25.65,26.364,0,0
2023-01-23,21.8,21.437037037037037,26.09,26.891999999999996,0,0
2023-01-24,21.8,21.63777777777778,26.3,27.364,0,0
2023-01-25,21.3,21.85333333333333,26.36,27.755999999999993,0,0
2023-01-26,20.4,22.00074074074074,26.56,27.891999999999996,0,0
2023-01-27,20.9,22.113333333333333,26.88,27.891999999999996,0,0
2023-01-28,22.0,22.251111111111108,26.88,27.891999999999996,0,0
2023-01-29,19.2,22.32888888888889,26.88,27.891999999999996,0,0
2023-01-30,19.6,22.421481481481482,26.88,27.891999999999996,0,0
2023-01-31,20.9,22.542962962962964,26.88,27.891999999999996,0,0
2023-02-01,21.8,22.68,26.74,27.891999999999996,0,0
2023-02-02,23.4,22.845185185185183,27.33,27.891999999999996,0,0
2023-02-03,24.3,23.054074074074077,27.43,28.364,0,0
2023-02-04,24.9,23.240000000000002,27.5,28.364,0,0
2023-02-05,25.7,23.45111111111111,27.5,28.364,0,0
2023-02-06,26.4,23.654074074074074,27.5,28.564,0,0
2023-02-07,25.4,23.854814814814812,27.56,28.7,0,0
2023-02-08,25.4,24.04222222222222,27.759999999999998,28.7,0,0
2023-02-09,26.3,24.228888888888893,28.49,29.064,0,0
2023-02-10,28.4,24.50444444444445,28.93,29.564,0,0
2023-02-11,27.7,24.797777777777778,29.06,29.827999999999996,0,0
2023-02-12,24.9,25.158518518518523,29.79,30.532,0,0
2023-02-13,24.3,25.511111111111113,30.13,30.6,0,0
2023-02-14,27.1,25.84888888888889,30.43,30.727999999999998,0,0
2023-02-15,29.9,26.172592592592594,30.6,31.395999999999997,0,0
2023-02-16,30.7,26.50444444444445,30.93,31.664,0,0
2023-02-17,29.9,26.820740740740742,31.3,31.732,0,0
2023-02-18,30.1,27.134814814814817,31.39,31.8,0,0
2023-02-19,29.7,27.362962962962964,31.6,31.832,0,0
2023-02-20,31.7,27.58962962962963,31.73,32.16,0,0
2023-02-21,31.4,27.75703703703704,31.73,32.16,0,0
2023-02-22,30.2,27.878294573643412,31.759999999999998,32.22,0,0
2023-02-23,29.7,28.001550387596897,31.8,32.276,0,0
2023-02-24,28.6,28.052713178294574,31.959999999999997,32.843999999999994,0,0
2023-02-25,29.8,28.070542635658917,32.339999999999996,32.9,0,0
2023-02-26,29.8,28.05503875968992,32.8,32.9,0,0
2023-02-27,30.3,27.95038759689922,32.8,32.988,0,0
2023-02-28,30.0,27.896124031007755,32.86,33.1,0,0
2023-03-01,29.0,27.949612403100776,32.9,33.644,0,0
2023-03-02,31.0,27.98914728682171,33.019999999999996,33.788000000000004,0,0
2023-03-03,31.4,28.008527131782945,33.1,33.788000000000004,0,0
2023-03-04,31.1,28.106201550387595,33.1,33.788000000000004,0,0
2023-03-05,30.6,28.278294573643407,33.1,33.788000000000004,0,0
2023-03-06,30.3,28.398449612403102,33.44,34.443999999999996,0,0
2023-03-07,29.8,28.471317829457366,33.660000000000004,34.588,0,0
2023-03-08,25.2,28.524444444444445,33.76,34.7,0,0
2023-03-09,28.6,28.64296296296297,34.05,35.30799999999999,0,0
2023-03-10,29.9,28.871111111111112,34.43,37.047999999999995,0,0
2023-03-11,30.0,29.075555555555553,34.56,37.047999999999995,0,0
2023-03-12,31.5,29.357777777777777,34.7,38.032,0,0
2023-03-13,32.4,29.71407407407407,35.279999999999994,38.032,0,0
2023-03-14,32.9,30.068148148148147,36.46,38.032,0,0
2023-03-15,31.9,30.378518518518522,36.75,38.032,0,0
2023-03-16,30.0,30.715555555555557,36.75,38.032,0,0
2023-03-17,30.5,31.102222222222217,36.89,38.032,0,0
2023-03-18,27.7,31.517777777777773,37.13,38.032,0,0
2023-03-19,27.8,31.81111111111111,37.2,38.032,0,0
2023-03-20,25.0,32.151111111111106,37.53,38.4,0,0
2023-03-21,28.3,32.60592592592593,38.19,38.596,0,0
2023-03-22,28.1,33.11555555555556,38.589999999999996,39.232,0,0
2023-03-23,29.3,33.595555555555556,39.0,39.232,0,0
2023-03-24,29.5,34.0,39.03,39.3,0,0
2023-03-25,29.8,34.32592592592592,39.03,39.3,0,0
2023-03-26,28.8,34.672592592592586,39.1,39.3,0,0
2023-03-27,30.2,35.00814814814815,39.13,39.331999999999994,0,0
2023-03-28,31.7,35.22074074074074,39.2,39.4,0,0
2023-03-29,32.0,35.46296296296296,39.33,39.464,0,0
2023-03-30,31.4,35.67777777777778,39.4,39.6,0,0
2023-03-31,26.9,35.839999999999996,39.4,39.664,0,0
2023-04-01,28.1,35.95703703703704,39.43,39.928,0,0
2023-04-02,30.4,36.069629629629624,39.53,40.36,0,0
2023-04-03,32.5,36.24740740740741,39.6,41.019999999999996,0,0
2023-04-04,31.2,36.425925925925924,39.8,41.564,0,0
2023-04-05,32.5,36.425185185185185,39.8,41.564,0,0
2023-04-06,31.2,36.44444444444444,39.919999999999995,41.564,0,0
2023-04-07,33.8,36.492592592592594,40.2,41.564,0,0
2023-04-08,33.5,36.60296296296296,40.419999999999995,41.764,0,0
2023-04-09,34.8,36.70444444444445,40.91,41.831999999999994,0,0
2023-04-10,35.5,36.76074074074074,41.43,41.964,0,0
2023-04-11,37.0,36.8362962962963,41.63,42.132,0,0
2023-04-12,36.1,36.955555555555556,41.63,42.132,0,0
2023-04-13,36.9,37.00666666666666,41.7,42.132,0,0
2023-04-14,37.9,37.022222222222226,41.730000000000004,42.232,0,0
2023-04-15,38.8,37.129629629629626,41.730000000000004,42.232,0,0
2023-04-16,37.5,37.22296296296297,41.730000000000004,42.232,0,0
2023-04-17,38.1,37.35407407407407,41.730000000000004,42.232,0,0
2023-04-18,39.3,37.46740740740741,41.63,42.232,0,0
2023-04-19,37.3,37.53037037037037,41.63,42.232,0,0
2023-04-20,35.5,37.73407407407408,41.8,42.3,0,0
2023-04-21,35.6,37.92370370370371,41.9,42.331999999999994,0,0
2023-04-22,36.2,38.07851851851852,41.93,42.331999999999994,0,0
2023-04-23,33.1,38.2162962962963,41.93,42.331999999999994,0,0
2023-04-24,32.2,38.36740740740741,42.13,42.431999999999995,0,0
2023-04-25,33.8,38.51111111111111,42.13,42.4,0,0
2023-04-26,35.0,38.550370370370366,42.03,42.4,0,0
2023-04-27,35.4,38.62666666666667,42.03,42.4,0,0
2023-04-28,33.3,38.74666666666666,42.03,42.4,0,0
2023-04-29,30.1,38.92666666666667,41.93,42.331999999999994,0,0
2023-04-30,29.9,39.09851851851851,42.1,42.331999999999994,0,0
2023-05-01,28.5,39.26814814814814,42.3,42.532,0,0
2023-05-02,31.4,39.44888888888888,42.43,42.632,0,0
2023-05-03,31.7,39.60222222222222,42.5,42.732,0,0
2023-05-04,32.3,39.7,42.53,42.959999999999994,0,0
2023-05-05,35.1,39.73481481481482,42.6,43.49199999999999,0,0
2023-05-06,36.8,39.7125925925926,42.63,43.931999999999995,0,0
2023-05-07,38.2,39.76444444444445,42.730000000000004,44.064,0,0
2023-05-08,38.5,39.81777777777778,42.949999999999996,44.064,0,0
2023-05-09,39.2,39.84592592592593,43.3,44.064,0,0
2023-05-10,38.9,39.88074074074074,43.56,44.064,0,0
2023-05-11,40.4,39.925185185185185,43.83,44.364,0,0
2023-05-12,42.3,39.977777777777774,44.230000000000004,44.5,0,0
2023-05-13,43.4,40.04814814814815,44.33,44.5,0,0
2023-05-14,42.0,40.10444444444445,44.43,44.628,0,0
2023-05-15,40.9,40.129629629629626,44.43,44.628,0,0
2023-05-16,38.5,40.12444444444444,44.5,44.831999999999994,0,0
2023-05-17,39.4,40.061481481481486,44.5,44.831999999999994,0,0
2023-05-18,38.4,40.06370370370371,44.5,44.9,0,0
2023-05-19,39.9,40.190370370370374,44.5,45.15599999999999,0,0
2023-05-20,41.5,40.34148148148149,44.8,45.796,0,0
2023-05-21,42.5,40.48740740740741,44.83,45.796,0,0
2023-05-22,42.1,40.5762962962963,44.9,46.0,0,0
2023-05-23,41.3,40.54,44.9,46.0,0,0
2023-05-24,36.9,40.54592592592593,44.9,46.0,0,0
2023-05-25,34.4,40.572592592592585,44.9,46.0,0,0
2023-05-26,34.1,40.64518518518519,44.9,46.0,0,0
2023-05-27,33.3,40.69703703703704,44.9,45.796,0,0
2023-05-28,35.7,40.696296296296296,44.9,45.66,0,0
2023-05-29,32.5,40.70740740740741,44.9,45.66,0,0
2023-05-30,35.5,40.68592592592593,44.9,45.66,0,0
2023-05-31,32.1,40.70666666666666,44.9,45.66,0,0
2023-06-01,35.6,40.73851851851851,44.9,45.66,0,0
2023-06-02,33.4,40.68666666666667,44.9,45.66,0,0
2023-06-03,36.5,40.60888888888888,44.9,45.296,0,0
2023-06-04,35.4,40.46074074074074,44.48,45.064,0,0
2023-06-05,36.1,40.35259259259258,44.16,44.931999999999995,0,0
2023-06-06,38.1,40.168148148148155,44.0,44.9,0,0
2023-06-07,39.0,40.03851851851851,43.86,44.9,0,0
2023-06-08,37.9,39.943703703703704,43.8,44.49199999999999,0,0
2023-06-09,39.2,39.83555555555555,43.8,44.49199999999999,0,0
2023-06-10,39.0,39.74074074074074,43.66,44.288,0,0
2023-06-11,39.2,39.58814814814814,43.53,43.864,0,0
2023-06-12,39.5,39.44074074074074,43.36,43.8,0,0
2023-06-13,39.6,39.25925925925926,43.230000000000004,43.8,0,0
2023-06-14,38.7,39.05481481481481,42.99,43.596,0,0
2023-06-15,38.3,38.827407407407414,42.76,43.364,0,0
2023-06-16,34.7,38.666666666666664,42.53,43.364,0,0
2023-06-17,34.6,38.46370370370371,42.33,42.891999999999996,0,0
2023-06-18,31.1,38.241481481481486,42.13,42.532,0,0
2023-06-19,30.4,38.076296296296306,42.03,42.431999999999995,0,0
2023-06-20,33.0,37.855555555555554,41.93,42.431999999999995,0,0
2023-06-21,34.9,37.702222222222225,41.93,42.431999999999995,0,0
2023-06-22,35.2,37.58296296296296,41.93,42.431999999999995,0,0
2023-06-23,35.9,37.39333333333334,41.83,42.431999999999995,0,0
2023-06-24,37.8,37.186666666666675,41.7,42.264,0,0
2023-06-25,32.0,36.96370370370371,41.5,41.864,0,0
2023-06-26,33.4,36.75111111111111,41.43,41.895999999999994,0,0
2023-06-27,33.8,36.55259259259259,41.19,41.895999999999994,0,0
2023-06-28,34.0,36.3562962962963,41.03,41.895999999999994,0,0
2023-06-29,32.0,36.21555555555556,40.86,41.596,0,0
2023-06-30,32.9,36.093333333333334,40.8,41.5,0,0
2023-07-01,34.1,35.900740740740744,40.8,41.228,0,0
2023-07-02,34.1,35.75925925925926,40.8,41.228,0,0
2023-07-03,35.6,35.597777777777786,40.8,41.228,0,0
2023-07-04,36.5,35.40000000000001,40.8,41.228,0,0
2023-07-05,35.0,35.15925925925926,40.730000000000004,41.228,0,0
2023-07-06,34.0,34.94814814814816,40.28,40.895999999999994,0,0
2023-07-07,33.4,34.78888888888889,39.83,40.895999999999994,0,0
2023-07-08,32.5,34.64518518518519,39.25,40.732,0,0
2023-07-09,32.3,34.49185185185185,38.89,39.831999999999994,0,0
2023-07-10,30.5,34.36296296296296,38.66,39.26,0,0
2023-07-11,34.2,34.24814814814815,38.46,39.1,0,0
2023-07-12,34.6,34.08814814814814,38.19,38.895999999999994,0,0
2023-07-13,34.1,33.99777777777778,38.19,38.895999999999994,0,0
2023-07-14,33.6,33.85111111111111,37.98,38.895999999999994,0,0
2023-07-15,33.1,33.653333333333336,37.309999999999995,38.8,0,0
2023-07-16,31.1,33.447407407407404,36.4,38.528,0,0
2023-07-17,33.1,33.26814814814815,36.3,37.324,0,0
2023-07-18,32.6,33.020740740740735,36.230000000000004,36.623999999999995,0,0
2023-07-19,32.7,32.75777777777778,36.03,36.3,0,0
2023-07-20,34.5,32.6037037037037,36.03,36.3,0,0
2023-07-21,34.7,32.449629629629634,36.03,36.3,0,0
2023-07-22,34.3,32.25925925925926,36.03,36.428,0,0
2023-07-23,33.1,32.01259259259259,35.76,36.291999999999994,0,0
2023-07-24,33.6,31.800740740740743,35.63,36.224,0,0
2023-07-25,33.0,31.603703703703705,35.33,35.931999999999995,0,0
2023-07-26,32.4,31.4437037037037,35.230000000000004,35.9,0,0
2023-07-27,32.2,31.366666666666667,35.230000000000004,35.764,0,0
2023-07-28,32.2,31.24,35.13,35.632,0,0
2023-07-29,27.8,31.151111111111113,35.03,35.632,0,0
2023-07-30,31.6,31.054074074074084,35.0,35.632,0,0
2023-07-31,31.8,30.9725925925926,34.93,35.632,0,0
2023-08-01,32.9,30.877777777777776,34.69,35.26,0,0
2023-08-02,32.8,30.882222222222225,34.39,35.26,0,0
2023-08-03,32.7,30.92962962962963,33.809999999999995,35.26,0,0
2023-08-04,32.0,30.881481481481483,33.32,35.26,0,0
2023-08-05,32.7,30.878518518518522,33.13,34.76,0,0
2023-08-06,33.2,30.875555555555554,32.96,34.395999999999994,1,0
2023-08-07,31.9,30.908148148148143,32.83,34.395999999999994,0,0
2023-08-08,32.7,30.98148148148148,32.96,34.395999999999994,0,0
2023-08-09,32.6,30.969629629629626,33.1,34.395999999999994,0,0
2023-08-10,32.5,30.983703703703704,33.13,34.395999999999994,0,0
2023-08-11,33.1,31.00148148148148,33.26,34.395999999999994,0,0
2023-08-12,33.2,30.97851851851852,33.26,34.61999999999999,0,0
2023-08-13,32.1,30.9637037037037,33.26,34.27999999999999,0,0
2023-08-14,30.6,30.972592592592594,33.26,34.27999999999999,0,0
2023-08-15,33.5,30.989629629629633,33.26,34.27999999999999,1,0
2023-08-16,34.2,30.996296296296297,33.26,34.27999999999999,1,0
2023-08-17,34.3,30.9837037037037,33.46,35.028,1,0
2023-08-18,34.3,30.939999999999998,33.66,35.028,1,0
2023-08-19,33.4,30.99703703703704,33.66,35.028,0,0
2023-08-20,34.7,31.030370370370374,33.66,35.028,1,0
2023-08-21,34.5,31.04222222222223,33.66,35.028,1,0
2023-08-22,35.5,31.061481481481483,33.8,35.028,1,1
2023-08-23,31.1,31.06444444444445,33.8,35.028,0,0
2023-08-24,31.4,31.131851851851845,33.949999999999996,35.028,0,0
2023-08-25,31.4,31.12518518518518,33.8,34.764,0,0
2023-08-26,33.0,31.06518518518518,33.8,34.632,0,0
2023-08-27,32.6,31.044444444444444,33.8,34.395999999999994,0,0
2023-08-28,33.2,31.042962962962957,33.8,34.632,0,0
2023-08-29,33.1,31.03407407407407,33.8,34.764,0,0
2023-08-30,33.9,31.048888888888886,33.89,34.764,1,0
2023-08-31,34.7,31.068888888888882,33.89,34.764,1,0
2023-09-01,35.3,31.077037037037034,34.1,34.796,1,1
2023-09-02,35.4,31.16296296296296,34.16,35.0,1,1
2023-09-03,35.1,31.234814814814815,34.53,35.0,1,1
2023-09-04,35.2,31.29407407407407,34.63,35.032,1,1
2023-09-05,36.1,31.3874074074074,34.79,35.164,1,1
2023-09-06,35.0,31.485185185185184,35.0,36.03599999999998,1,0
2023-09-07,34.5,31.568148148148147,35.0,37.632,0,0
2023-09-08,34.4,31.62518518518518,35.03,37.632,0,0
2023-09-09,33.5,31.77851851851852,35.16,37.632,0,0
2023-09-10,33.9,31.931111111111118,35.94,37.632,0,0
2023-09-11,33.2,32.071111111111115,36.56,37.632,0,0
2023-09-12,32.7,32.160000000000004,36.7,37.632,0,0
2023-09-13,32.9,32.32296296296297,36.79,37.632,0,0
2023-09-14,33.2,32.41555555555556,36.79,37.632,0,0
2023-09-15,33.2,32.39333333333334,36.79,37.632,0,0
2023-09-16,29.9,32.40222222222223,36.79,37.632,0,0
2023-09-17,29.4,32.387407407407416,36.79,37.632,0,0
2023-09-18,29.5,32.404444444444444,36.79,37.632,0,0
2023-09-19,31.7,32.37555555555556,36.7,37.6,0,0
2023-09-20,32.7,32.37333333333333,36.7,37.26,0,0
2023-09-21,33.2,32.425185185185185,36.7,37.26,0,0
2023-09-22,33.2,32.48444444444444,36.7,37.26,0,0
2023-09-23,31.5,32.56148148148148,36.7,37.632,0,0
2023-09-24,33.8,32.589629629629634,36.7,37.632,0,0
2023-09-25,32.4,32.661481481481474,37.13,37.732,0,0
2023-09-26,33.1,32.74962962962963,37.6,38.064,0,0
2023-09-27,33.5,32.86074074074074,37.730000000000004,38.064,0,0
2023-09-28,34.2,32.86518518518518,37.730000000000004,38.064,0,0
2023-09-29,34.7,32.90888888888888,37.730000000000004,38.064,0,0
2023-09-30,35.7,33.054074074074066,37.730000000000004,38.064,0,0
2023-10-01,34.6,33.17111111111112,37.730000000000004,38.064,0,0
2023-10-02,35.4,33.29777777777778,37.730000000000004,38.064,0,0
2023-10-03,34.3,33.37555555555556,37.730000000000004,38.064,0,0
2023-10-04,35.1,33.46666666666667,37.730000000000004,38.064,0,0
2023-10-05,35.5,33.501481481481484,37.730000000000004,38.064,0,0
2023-10-06,35.6,33.49777777777778,37.730000000000004,38.064,0,0
2023-10-07,35.3,33.51555555555556,37.63,38.0,0,0
2023-10-08,35.0,33.5,37.39,37.931999999999995,0,0
2023-10-09,34.8,33.44962962962963,37.36,37.931999999999995,0,0
2023-10-10,33.9,33.379259259259264,37.3,37.931999999999995,0,0
2023-10-11,34.8,33.26592592592592,37.03,37.564,0,0
2023-10-12,34.5,33.132592592592594,36.93,37.3,0,0
2023-10-13,34.9,33.08666666666667,36.83,37.164,0,0
2023-10-14,34.6,33.02518518518519,36.8,37.164,0,0
2023-10-15,33.5,32.960740740740746,36.730000000000004,37.096,0,0
2023-10-16,32.9,32.863703703703706,36.43,37.028,0,0
2023-10-17,30.8,32.71555555555556,36.4,37.028,0,0
2023-10-18,30.1,32.577777777777776,36.33,36.959999999999994,0,0
2023-10-19,31.3,32.45407407407408,36.3,36.75599999999999,0,0
2023-10-20,31.6,32.30074074074074,36.3,36.75599999999999,0,0
2023-10-21,32.1,32.114814814814814,35.96,36.687999999999995,0,0
2023-10-22,32.4,31.891111111111112,35.730000000000004,36.331999999999994,0,0
2023-10-23,31.5,31.699259259259257,35.56,36.164,0,0
2023-10-24,31.3,31.522962962962964,35.43,35.964,0,0
2023-10-25,31.3,31.355555555555554,34.96,35.732,0,0
2023-10-26,31.7,31.237037037037037,34.36,35.431999999999995,0,0
2023-10-27,31.4,31.11259259259259,34.089999999999996,35.196,0,0
2023-10-28,31.3,30.94148148148148,33.56,34.628,0,0
2023-10-29,32.9,30.7562962962963,33.5,34.16,0,0
2023-10-30,32.6,30.607407407407408,33.43,33.796,0,0
2023-10-31,32.9,30.463703703703708,33.3,33.564,0,0
2023-11-01,31.6,30.314814814814817,33.16,33.5,0,0
2023-11-02,31.4,30.187407407407406,32.86,33.364,0,0
2023-11-03,31.7,30.05185185185185,32.63,33.3,0,0
2023-11-04,30.7,29.926666666666666,32.63,33.3,0,0
2023-11-05,31.0,29.826666666666664,32.6,33.3,0,0
2023-11-06,30.6,29.746666666666666,32.53,33.096,0,0
2023-11-07,31.4,29.583703703703705,32.5,32.796,0,0
2023-11-08,31.3,29.402222222222225,32.43,32.632,0,0
2023-11-09,31.1,29.178518518518523,32.019999999999996,32.532,0,0
2023-11-10,29.7,28.909629629629627,31.53,32.331999999999994,0,0
