date,tmax,tmin,tmean,rh_mean,wind_speed_max,pressure_mean,solar_radiation_sum,cloud_cover_mean
2015-01-01,19.2,11.1,14.5,79,17.8,965.9,11.18,57
2015-01-02,18.1,11.7,14.9,79,16.0,966.7,7.92,79
2015-01-03,18.7,10.5,14.9,78,6.7,966.9,8.02,66
2015-01-04,20.3,7.5,13.1,75,9.3,968.7,14.22,33
2015-01-05,22.3,8.0,13.9,67,15.3,967.0,15.66,0
2015-01-06,22.6,8.0,14.8,68,15.0,965.2,15.45,0
2015-01-07,22.0,8.4,14.6,71,10.7,964.7,15.57,0
2015-01-08,20.7,7.1,13.6,73,8.0,966.9,15.86,0
2015-01-09,21.1,6.8,13.7,69,8.0,968.2,16.0,1
2015-01-10,22.9,5.6,13.9,65,12.1,967.6,15.97,23
2015-01-11,24.2,7.2,14.8,63,11.5,967.7,16.29,35
2015-01-12,23.0,6.8,14.6,69,10.8,967.3,16.34,63
2015-01-13,21.2,8.1,14.0,75,15.5,965.4,16.03,50
2015-01-14,21.1,10.2,14.3,72,12.9,964.8,13.79,26
2015-01-15,18.3,7.9,12.4,79,6.9,968.1,13.9,41
2015-01-16,19.0,7.8,12.9,70,9.0,968.4,15.2,10
2015-01-17,20.2,7.8,13.7,68,8.4,968.6,16.46,21
2015-01-18,20.6,6.3,13.8,65,8.7,967.9,16.57,0
2015-01-19,20.7,7.1,13.8,68,8.9,967.4,16.6,6
2015-01-20,20.8,8.3,14.2,68,18.3,967.6,16.76,30
2015-01-21,21.3,11.4,15.5,76,16.9,968.5,13.4,46
2015-01-22,19.0,12.6,15.3,87,14.1,968.1,8.35,93
2015-01-23,18.0,12.1,14.7,87,8.3,968.5,9.08,74
2015-01-24,18.1,9.6,13.3,76,8.5,969.2,13.47,52
2015-01-25,19.0,7.7,13.7,72,9.4,969.0,14.61,39
2015-01-26,17.8,11.6,14.1,74,9.2,968.7,11.34,67
2015-01-27,18.1,9.2,13.3,68,9.8,968.5,16.12,28
2015-01-28,16.8,6.8,11.4,66,11.0,967.4,17.54,7
2015-01-29,18.6,4.3,11.1,65,9.3,967.9,17.82,0
2015-01-30,19.1,5.1,11.9,59,9.7,970.0,17.95,0
2015-01-31,21.3,5.5,13.7,53,8.9,967.4,17.78,0
2015-02-01,22.9,7.8,15.4,59,16.3,966.0,16.46,12
2015-02-02,23.5,11.7,17.0,69,17.3,965.5,17.55,4
2015-02-03,23.4,11.3,16.5,71,17.7,969.0,17.69,1
2015-02-04,22.2,8.2,14.5,65,12.6,971.8,18.76,0
2015-02-05,21.7,6.7,13.6,63,8.9,969.0,18.97,5
2015-02-06,22.8,8.3,15.3,59,13.7,967.5,18.28,15
2015-02-07,22.9,12.1,16.5,68,14.8,966.2,16.19,19
2015-02-08,23.5,12.3,17.3,70,13.8,966.4,17.46,18
2015-02-09,23.6,11.9,17.4,57,12.0,969.2,18.36,8
2015-02-10,23.9,10.9,17.2,53,9.7,969.4,19.05,5
2015-02-11,24.0,10.0,17.0,56,9.6,966.6,18.22,2
2015-02-12,24.0,10.7,16.7,49,10.6,966.0,19.47,0
2015-02-13,26.6,8.5,17.5,44,14.1,963.8,19.37,0
2015-02-14,29.5,13.5,20.8,43,19.5,961.2,19.3,0
2015-02-15,28.7,13.0,21.0,53,10.2,962.6,19.17,25
2015-02-16,29.2,14.2,21.5,54,17.0,963.2,19.29,16
2015-02-17,29.7,14.2,21.7,61,12.2,962.2,19.53,1
2015-02-18,27.7,15.2,21.3,67,9.9,962.3,18.67,15
2015-02-19,30.4,15.6,22.8,47,13.4,962.3,19.6,16
2015-02-20,30.6,15.4,22.7,43,11.5,963.8,19.55,9
2015-02-21,31.0,14.2,22.7,43,15.5,965.4,20.2,0
2015-02-22,31.3,16.0,23.1,46,15.4,965.5,20.43,29
2015-02-23,30.9,15.6,23.2,47,9.4,965.5,18.28,72
2015-02-24,31.3,16.2,23.8,48,15.5,962.2,14.28,93
2015-02-25,29.2,17.8,23.5,34,22.1,960.2,19.01,66
2015-02-26,25.1,12.4,18.7,19,11.7,960.7,21.85,12
2015-02-27,25.6,12.1,18.7,26,12.2,962.3,21.75,0
2015-02-28,26.7,14.2,19.7,45,22.1,962.9,18.17,43
2015-03-01,21.3,15.5,17.6,83,21.5,959.5,10.29,89
2015-03-02,20.9,14.5,16.7,83,13.8,961.8,12.37,67
2015-03-03,21.5,10.7,15.9,66,11.8,963.9,20.59,13
2015-03-04,22.5,10.2,16.2,60,12.3,963.8,20.73,13
2015-03-05,24.3,11.5,17.9,55,13.9,965.3,19.83,15
2015-03-06,25.7,12.7,19.2,54,9.3,966.5,20.64,14
2015-03-07,26.6,15.0,19.8,59,16.3,964.3,19.14,47
2015-03-08,26.2,14.0,19.6,61,18.4,964.7,22.14,6
2015-03-09,24.0,11.5,17.3,35,18.3,970.0,23.74,0
2015-03-10,23.8,9.6,16.5,53,12.1,969.9,23.59,27
2015-03-11,27.1,10.2,18.9,48,12.8,968.2,22.31,68
2015-03-12,28.1,14.5,20.9,53,12.8,967.8,18.32,58
2015-03-13,28.5,16.2,20.8,64,17.3,965.2,19.18,55
2015-03-14,25.1,15.7,19.5,72,14.3,966.1,12.66,92
2015-03-15,23.1,14.9,18.4,83,25.2,964.2,15.08,79
2015-03-16,24.1,15.3,18.7,79,13.0,966.2,18.51,60
2015-03-17,26.2,13.8,19.5,66,16.1,967.3,22.75,15
2015-03-18,26.1,12.7,19.1,58,15.8,965.1,24.18,1
2015-03-19,28.1,12.4,20.4,56,9.4,965.5,23.82,25
2015-03-20,30.5,14.7,22.7,52,10.2,965.7,23.58,12
2015-03-21,31.7,18.5,24.7,49,11.2,966.1,20.74,30
2015-03-22,33.0,18.5,25.8,45,18.3,965.1,23.49,41
2015-03-23,33.4,17.4,25.8,45,18.9,962.6,23.66,2
2015-03-24,35.8,19.2,27.4,36,13.9,962.2,24.29,2
2015-03-25,35.9,20.6,28.5,37,15.0,963.5,23.89,48
2015-03-26,35.2,21.8,28.3,40,13.4,965.4,21.6,87
2015-03-27,34.8,22.6,28.7,38,11.1,965.0,23.17,26
2015-03-28,35.7,20.2,28.4,36,10.2,962.1,24.28,26
2015-03-29,33.9,22.6,27.0,37,14.2,959.5,15.16,93
2015-03-30,32.4,19.7,26.0,42,21.5,960.1,22.35,32
2015-03-31,31.8,18.2,24.9,56,15.1,961.4,23.5,12
2015-04-01,34.2,18.3,26.7,49,12.8,959.8,24.61,17
2015-04-02,34.9,19.7,27.7,39,13.7,957.3,24.47,27
2015-04-03,33.6,22.7,27.5,45,23.1,956.3,23.2,46
2015-04-04,28.2,19.5,23.9,63,19.0,956.5,20.41,50
2015-04-05,29.2,18.8,23.9,61,11.3,958.8,21.47,24
2015-04-06,31.2,17.8,25.1,49,10.2,959.5,25.22,26
2015-04-07,30.8,19.8,25.6,39,10.6,961.0,24.07,20
2015-04-08,32.8,19.5,25.8,42,12.9,963.2,24.87,6
2015-04-09,33.3,17.6,25.8,35,12.1,962.8,26.61,0
2015-04-10,34.8,17.6,26.9,32,12.0,961.5,26.64,8
2015-04-11,35.1,21.2,27.8,31,13.2,960.9,23.31,70
2015-04-12,28.4,19.7,22.7,66,14.1,963.5,17.26,84
2015-04-13,29.0,18.5,22.5,72,17.2,964.2,21.31,23
2015-04-14,28.4,18.4,23.4,66,15.1,964.1,21.63,17
2015-04-15,30.1,19.1,24.9,61,12.6,964.2,22.68,14
2015-04-16,32.9,19.5,26.3,56,12.6,965.8,25.0,11
2015-04-17,37.0,20.0,28.4,44,15.9,961.4,25.83,12
2015-04-18,39.0,20.3,30.3,32,17.5,956.2,26.53,3
2015-04-19,39.8,22.5,31.7,30,9.9,957.2,25.46,7
2015-04-20,40.2,24.8,32.1,21,20.2,959.4,25.53,2
2015-04-21,38.6,24.2,31.4,20,21.9,959.7,26.95,5
2015-04-22,38.8,22.7,31.1,20,13.7,957.3,25.02,30
2015-04-23,38.2,22.9,30.7,21,8.9,957.5,24.68,26
2015-04-24,39.3,23.5,31.1,16,17.9,958.1,27.82,0
2015-04-25,39.7,22.4,31.1,18,22.7,957.4,27.16,6
2015-04-26,37.5,23.2,30.5,38,19.7,959.4,26.55,9
2015-04-27,39.7,24.8,31.9,37,15.7,959.1,26.61,10
2015-04-28,40.4,24.4,32.6,25,16.8,957.5,27.32,7
2015-04-29,38.2,23.9,31.4,30,12.4,957.9,27.5,5
2015-04-30,41.3,24.7,32.8,22,21.9,957.7,27.44,5
2015-05-01,38.5,23.9,31.6,21,18.1,959.0,28.22,0
2015-05-02,37.5,22.8,30.8,24,11.2,959.3,27.49,9
2015-05-03,38.7,24.2,31.7,19,14.9,959.8,27.37,10
2015-05-04,39.7,24.1,32.1,18,11.8,960.2,27.64,3
2015-05-05,40.4,25.4,32.7,18,10.8,959.1,28.08,11
2015-05-06,41.3,24.8,33.0,14,17.0,957.5,28.56,4
2015-05-07,41.4,28.0,34.5,14,20.0,958.9,28.3,2
2015-05-08,40.3,26.8,33.6,17,18.8,958.6,26.7,51
2015-05-09,40.3,27.6,33.6,17,18.0,957.2,28.38,23
2015-05-10,39.7,26.1,33.0,21,15.5,957.1,26.65,21
2015-05-11,38.6,26.3,32.5,32,15.5,958.0,24.42,39
2015-05-12,37.5,25.8,31.7,40,18.9,959.0,24.89,33
2015-05-13,36.7,25.0,30.2,45,15.9,958.8,22.67,20
2015-05-14,36.3,24.5,30.6,43,9.7,960.7,25.43,20
2015-05-15,37.9,24.1,31.4,37,14.9,960.1,25.01,16
2015-05-16,39.5,24.3,32.2,34,16.7,957.0,27.4,2
2015-05-17,41.3,26.1,33.7,32,18.6,955.1,27.09,4
2015-05-18,43.0,25.4,34.7,28,19.2,954.9,27.15,2
2015-05-19,42.7,29.1,35.5,25,23.7,956.3,25.81,17
2015-05-20,40.5,25.9,33.3,37,17.7,957.0,26.37,16
2015-05-21,41.5,25.6,34.0,26,20.7,956.4,27.6,23
2015-05-22,42.1,28.7,35.2,23,24.9,954.7,27.67,7
2015-05-23,42.1,29.8,35.3,22,26.1,953.4,27.51,8
2015-05-24,41.2,30.7,35.2,26,27.7,953.4,26.73,9
2015-05-25,42.3,29.4,35.5,27,27.0,953.8,27.23,9
2015-05-26,42.1,30.3,35.4,27,23.8,955.3,27.54,5
2015-05-27,41.5,23.9,33.4,12,13.8,956.7,29.56,1
2015-05-28,41.3,28.3,33.9,29,20.8,955.6,25.77,21
2015-05-29,40.9,26.0,34.0,28,16.7,956.2,27.23,3
2015-05-30,41.1,26.9,34.5,23,17.2,957.2,26.34,9
2015-05-31,41.1,26.5,34.4,23,14.8,955.7,26.64,9
2015-06-01,39.7,26.7,33.2,24,17.6,954.4,25.14,28
2015-06-02,37.7,27.0,32.1,33,16.7,956.2,25.81,39
2015-06-03,36.8,25.7,30.7,37,19.9,957.2,24.95,37
2015-06-04,34.4,23.4,29.3,50,14.7,958.3,24.45,22
2015-06-05,37.5,23.8,31.1,39,12.0,958.1,26.02,6
2015-06-06,38.4,25.8,32.3,31,17.3,956.4,26.67,2
2015-06-07,40.9,24.8,33.6,28,15.1,954.7,25.61,6
2015-06-08,42.2,28.2,35.6,21,18.9,954.2,26.37,17
2015-06-09,36.7,29.8,32.8,38,28.6,956.1,17.32,62
2015-06-10,38.4,28.2,32.7,44,22.7,956.0,24.57,37
2015-06-11,36.3,28.5,32.5,46,18.2,956.7,23.78,45
2015-06-12,37.5,27.0,31.9,54,14.6,954.7,21.51,33
2015-06-13,38.2,28.5,33.0,44,17.8,953.5,23.83,31
2015-06-14,36.5,26.2,30.5,59,14.0,953.1,23.63,19
2015-06-15,35.7,25.8,30.4,60,17.6,953.5,21.9,40
2015-06-16,36.9,27.0,31.6,53,13.7,954.0,23.29,30
2015-06-17,36.4,26.3,31.6,55,9.4,952.7,22.15,20
2015-06-18,38.9,27.7,33.3,43,8.7,952.2,24.58,15
2015-06-19,38.9,28.1,34.1,38,11.0,951.1,21.03,19
2015-06-20,39.9,28.8,34.7,41,13.3,950.7,24.3,23
2015-06-21,38.1,29.6,33.6,49,16.7,950.9,23.51,24
2015-06-22,37.5,28.7,32.9,51,14.3,949.7,22.43,26
2015-06-23,38.1,28.0,31.8,58,12.6,949.5,22.07,43
2015-06-24,34.4,25.8,29.6,71,8.7,949.3,17.34,81
2015-06-25,33.7,25.5,28.4,74,19.1,948.4,13.27,69
2015-06-26,34.9,25.7,30.1,62,22.6,950.3,23.08,32
2015-06-27,36.4,26.8,31.4,56,16.9,952.1,24.34,19
2015-06-28,37.5,27.6,32.4,49,18.0,954.7,24.31,16
2015-06-29,37.0,26.3,31.1,59,14.7,957.0,21.79,60
2015-06-30,33.7,24.6,28.2,80,11.1,956.4,19.85,79
2015-07-01,34.9,25.1,29.7,67,18.5,956.1,23.48,42
2015-07-02,34.7,25.7,30.1,62,16.6,956.5,22.38,31
2015-07-03,35.0,27.4,31.2,53,18.1,955.5,22.04,29
2015-07-04,36.1,28.3,31.9,49,23.0,953.8,23.78,23
2015-07-05,36.8,27.8,32.3,48,23.9,951.7,25.53,9
2015-07-06,35.7,28.0,31.9,50,24.2,951.0,21.89,60
2015-07-07,34.4,26.3,30.6,60,17.7,951.4,18.56,59
2015-07-08,33.5,25.6,28.9,74,13.2,952.6,15.57,99
2015-07-09,30.2,24.9,27.0,84,21.3,952.8,11.93,85
2015-07-10,30.4,24.5,26.8,84,11.3,951.3,12.66,94
2015-07-11,28.7,23.6,25.4,87,9.7,951.7,10.11,88
2015-07-12,31.1,23.5,27.2,76,24.2,952.6,18.85,83
2015-07-13,33.4,24.9,28.4,75,16.6,954.8,20.73,53
2015-07-14,34.0,26.1,29.7,68,19.9,953.8,21.48,24
2015-07-15,34.5,27.7,30.7,55,22.7,950.3,24.31,43
2015-07-16,33.9,27.5,30.3,55,21.0,948.9,22.42,100
2015-07-17,31.3,26.5,28.7,67,10.8,950.3,10.4,98
2015-07-18,31.5,24.4,28.1,77,8.9,951.5,16.32,92
2015-07-19,31.3,24.5,27.2,84,8.0,951.2,12.49,99
2015-07-20,29.4,24.5,26.6,84,9.8,951.6,12.0,100
2015-07-21,30.7,24.8,26.9,85,10.7,952.8,11.5,99
2015-07-22,31.7,24.6,27.7,82,10.5,953.7,17.62,91
2015-07-23,32.0,25.2,28.1,81,14.8,954.3,19.79,83
2015-07-24,30.6,25.0,27.5,85,9.4,954.2,16.83,74
2015-07-25,30.5,24.5,26.7,85,11.4,952.1,14.96,95
2015-07-26,26.7,23.3,25.2,87,20.9,949.6,7.69,98
2015-07-27,28.1,22.7,24.9,84,29.1,951.6,11.26,79
2015-07-28,26.9,23.1,24.9,81,29.0,952.1,12.56,83
2015-07-29,26.7,21.1,24.0,88,26.7,949.4,8.06,100
2015-07-30,28.3,23.4,25.3,85,25.5,952.1,10.95,79
2015-07-31,27.7,24.1,25.6,79,26.9,953.5,8.98,96
2015-08-01,27.6,24.4,25.8,78,18.8,955.7,10.61,96
2015-08-02,29.6,23.7,26.3,77,14.7,957.2,15.17,79
2015-08-03,30.5,23.8,27.1,76,15.3,956.4,18.07,71
2015-08-04,31.7,24.5,27.5,78,13.9,954.4,18.06,58
2015-08-05,31.0,24.9,27.4,82,10.6,952.5,16.91,85
2015-08-06,30.1,24.7,27.5,80,13.6,952.5,15.33,94
2015-08-07,31.3,24.9,27.9,75,13.3,953.9,17.03,100
2015-08-08,30.9,26.0,27.8,77,11.5,955.0,13.81,100
2015-08-09,31.8,25.3,27.9,77,11.4,953.8,18.85,98
2015-08-10,32.0,25.5,28.2,77,10.8,954.1,16.82,96
2015-08-11,29.8,25.4,27.4,86,11.6,955.8,11.06,100
2015-08-12,30.7,24.1,26.7,88,8.2,956.3,12.35,84
2015-08-13,31.4,24.5,27.5,85,8.0,955.6,17.12,86
2015-08-14,30.9,24.5,26.8,87,8.8,955.2,13.86,85
2015-08-15,30.9,24.4,27.0,85,11.5,956.3,14.73,99
2015-08-16,29.2,24.2,25.7,88,14.6,956.7,8.47,97
2015-08-17,30.7,24.2,27.1,83,12.2,955.8,15.83,79
2015-08-18,32.2,24.9,28.2,77,17.9,956.6,20.82,54
2015-08-19,31.4,24.1,27.6,74,23.7,957.6,19.89,31
2015-08-20,30.4,24.8,27.3,70,23.0,956.7,21.38,30
2015-08-21,30.6,24.3,26.9,70,23.7,956.2,20.88,29
2015-08-22,31.2,24.3,27.1,70,20.0,955.4,16.15,46
2015-08-23,31.5,24.4,27.6,71,19.9,955.6,19.48,24
2015-08-24,31.6,24.0,27.5,69,19.5,956.8,18.35,16
2015-08-25,32.5,23.9,28.0,69,18.2,956.4,21.28,7
2015-08-26,33.4,24.0,28.7,66,13.8,956.0,22.28,5
2015-08-27,33.3,24.7,29.2,63,13.4,956.0,21.4,17
2015-08-28,33.6,25.4,29.5,61,15.0,956.6,20.25,48
2015-08-29,34.6,26.4,30.1,60,16.8,955.9,21.28,46
2015-08-30,34.3,25.6,30.0,59,17.3,956.1,21.12,15
2015-08-31,34.7,24.8,29.6,57,16.7,956.9,22.8,7
2015-09-01,33.4,24.6,29.0,56,17.0,956.1,21.59,8
2015-09-02,33.8,23.5,28.7,52,16.6,956.3,21.47,10
2015-09-03,33.8,23.4,28.8,50,12.7,958.8,20.0,18
2015-09-04,35.0,23.8,29.6,47,14.3,961.9,20.15,18
2015-09-05,35.1,25.0,30.1,43,18.0,961.7,19.84,16
2015-09-06,34.1,25.0,29.7,45,16.5,960.7,18.34,24
2015-09-07,33.6,24.5,29.5,46,13.4,960.1,18.65,18
2015-09-08,35.0,23.8,29.8,44,11.8,960.0,20.75,13
2015-09-09,35.0,25.0,30.2,42,14.2,959.9,19.47,17
2015-09-10,35.3,25.2,30.7,41,12.0,960.8,19.08,17
2015-09-11,37.8,24.4,31.5,35,13.5,960.0,22.64,8
2015-09-12,37.6,23.9,31.4,39,14.7,959.4,21.09,11
2015-09-13,37.7,24.9,31.6,49,10.8,959.5,20.22,57
2015-09-14,38.4,24.4,32.0,43,13.1,957.3,21.08,49
2015-09-15,37.0,24.6,31.8,39,12.6,956.9,19.3,20
2015-09-16,37.0,25.1,31.4,46,10.7,956.7,19.43,23
2015-09-17,36.5,26.3,31.1,51,15.8,957.3,19.9,42
2015-09-18,33.7,26.0,28.9,67,19.8,957.3,11.9,95
2015-09-19,33.5,24.8,29.0,70,20.5,956.2,17.41,48
2015-09-20,35.3,25.5,30.4,55,14.8,955.8,21.02,14
2015-09-21,35.0,26.4,30.0,57,16.2,955.5,18.47,42
2015-09-22,30.6,25.5,28.3,61,25.1,955.6,11.73,42
2015-09-23,33.1,23.0,28.1,61,14.1,959.8,18.46,23
2015-09-24,34.0,21.9,28.0,42,18.6,959.2,22.78,16
2015-09-25,34.1,22.0,28.4,42,16.0,957.8,19.1,15
2015-09-26,34.3,22.7,28.9,44,15.4,958.8,18.72,16
2015-09-27,34.6,23.6,29.3,43,16.3,960.4,18.87,21
2015-09-28,34.9,22.5,29.2,42,12.3,961.4,18.23,16
2015-09-29,36.1,23.0,29.9,37,14.2,963.1,20.83,6
2015-09-30,36.7,22.2,29.5,35,15.3,964.5,22.21,0
2015-10-01,36.4,21.4,29.1,33,10.3,964.6,22.2,0
2015-10-02,37.2,21.0,29.6,28,8.2,963.8,22.14,0
2015-10-03,38.0,23.3,30.3,25,14.0,961.8,21.91,0
2015-10-04,38.0,21.5,30.0,23,9.0,962.1,21.8,0
2015-10-05,37.7,22.3,30.0,24,11.9,962.5,21.36,2
2015-10-06,37.0,22.8,30.1,29,16.6,962.0,18.67,8
2015-10-07,36.8,21.6,29.6,33,16.8,962.1,20.16,5
2015-10-08,37.0,23.0,29.7,31,15.6,961.2,20.75,1
2015-10-09,36.7,21.7,29.3,29,19.8,958.7,21.2,0
2015-10-10,36.9,23.3,29.9,27,18.4,958.9,21.05,0
2015-10-11,36.8,22.9,29.6,28,16.2,961.6,20.87,0
2015-10-12,36.3,22.8,29.5,30,16.5,963.6,20.47,1
2015-10-13,36.3,23.7,29.6,33,15.6,963.9,20.44,0
2015-10-14,36.4,20.9,28.9,34,12.9,965.1,20.02,2
2015-10-15,34.9,22.3,28.7,45,11.7,965.9,17.99,11
2015-10-16,34.5,22.9,28.9,40,11.4,966.0,17.31,12
2015-10-17,36.3,21.7,29.1,37,13.1,964.9,19.68,1
2015-10-18,35.7,23.4,29.5,40,10.5,965.3,18.01,8
2015-10-19,35.5,24.2,29.6,38,11.5,964.9,16.33,23
2015-10-20,35.4,22.8,29.0,34,12.2,963.0,17.88,20
2015-10-21,34.3,22.2,28.0,36,11.9,963.3,17.83,32
2015-10-22,33.5,22.7,27.6,32,10.9,964.5,18.35,15
2015-10-23,33.4,19.1,26.2,27,12.1,964.3,19.68,21
2015-10-24,33.5,19.2,26.8,29,8.8,963.2,18.78,27
2015-10-25,33.5,19.6,26.6,35,13.1,963.9,18.13,15
2015-10-26,32.5,20.0,26.1,43,12.7,965.5,17.91,9
2015-10-27,30.3,20.3,24.2,59,8.7,965.8,15.06,18
2015-10-28,25.5,16.3,20.1,67,15.0,965.6,13.72,29
2015-10-29,25.5,14.9,20.1,62,12.8,967.1,16.19,9
2015-10-30,26.5,15.2,20.6,66,14.0,967.6,17.56,12
2015-10-31,27.0,15.5,21.2,64,14.5,967.0,17.27,7
2015-11-01,28.8,17.8,23.0,59,13.6,967.1,16.84,14
2015-11-02,29.3,19.2,24.2,57,10.2,967.0,15.89,19
2015-11-03,29.7,19.8,24.5,55,11.4,966.1,13.61,44
2015-11-04,31.6,20.5,25.9,48,10.1,964.5,17.06,15
2015-11-05,30.5,20.1,24.9,45,12.6,963.3,14.61,23
2015-11-06,30.0,18.6,24.0,52,13.7,964.0,16.22,21
2015-11-07,29.1,18.7,23.7,50,12.9,965.1,13.64,23
2015-11-08,30.1,18.9,24.0,58,15.2,966.2,13.58,20
2015-11-09,30.0,19.8,23.8,62,14.4,965.7,15.07,18
2015-11-10,29.9,20.0,24.0,62,11.9,964.8,15.33,12
2015-11-11,29.8,18.5,23.7,58,10.6,966.0,16.57,2
2015-11-12,29.9,16.4,23.0,47,9.4,966.9,16.84,13
2015-11-13,31.2,16.9,23.7,49,10.3,966.7,16.78,12
2015-11-14,30.5,17.7,23.8,50,9.4,964.3,16.31,38
2015-11-15,30.9,18.8,24.4,50,10.6,963.4,16.19,1
2015-11-16,29.6,17.5,23.1,47,15.0,963.7,16.1,6
2015-11-17,27.7,16.2,21.4,32,11.5,964.7,17.28,0
2015-11-18,27.5,12.3,19.8,34,8.4,966.7,17.26,0
2015-11-19,27.3,13.5,20.1,40,8.0,968.3,16.88,1
2015-11-20,27.4,13.3,20.0,44,8.9,966.9,16.79,0
2015-11-21,27.3,12.5,19.8,50,8.2,966.0,16.63,13
2015-11-22,27.4,13.5,20.0,53,8.4,965.6,16.14,56
2015-11-23,27.3,14.1,20.4,52,10.3,966.2,16.11,13
2015-11-24,28.0,15.6,21.1,50,9.1,966.9,15.71,37
2015-11-25,27.6,15.7,21.2,45,10.7,966.5,14.34,99
2015-11-26,28.3,16.1,21.6,43,15.5,964.4,12.19,84
2015-11-27,24.4,11.9,18.3,34,15.0,962.5,15.11,74
2015-11-28,24.0,14.2,18.6,51,9.8,965.3,13.67,89
2015-11-29,25.3,13.3,19.1,57,7.5,967.7,15.61,25
2015-11-30,27.2,14.9,21.0,67,10.0,967.8,14.89,7
2015-12-01,26.0,17.1,20.4,81,9.8,965.5,12.65,18
2015-12-02,24.6,15.5,19.4,68,9.4,966.4,11.97,32
2015-12-03,24.2,12.3,17.8,57,9.2,967.3,15.6,0
2015-12-04,25.5,9.9,18.0,58,10.1,965.9,15.67,0
2015-12-05,26.4,11.9,19.2,51,7.9,966.5,15.63,9
2015-12-06,26.5,9.9,18.0,55,8.3,966.1,15.57,29
2015-12-07,26.4,11.3,18.7,58,10.2,967.1,15.38,25
2015-12-08,26.5,13.9,19.3,53,10.5,966.4,15.3,59
2015-12-09,26.5,11.9,19.4,55,12.1,965.1,13.91,46
2015-12-10,26.9,14.9,20.2,57,14.3,963.1,14.47,16
2015-12-11,22.3,10.9,16.5,51,18.9,962.0,15.33,0
2015-12-12,20.2,9.0,13.8,52,12.3,964.1,15.45,0
2015-12-13,19.8,6.9,13.1,54,8.2,965.4,15.71,0
2015-12-14,20.2,7.1,13.0,42,11.3,967.2,15.76,0
2015-12-15,20.8,7.0,13.2,46,9.9,966.2,15.56,5
2015-12-16,20.9,5.6,14.0,48,11.1,965.4,15.46,58
2015-12-17,21.1,8.0,14.1,52,9.6,965.2,15.19,1
2015-12-18,20.8,7.1,13.8,55,8.7,968.0,15.25,3
2015-12-19,20.5,6.9,13.4,52,10.5,968.2,15.41,52
2015-12-20,20.6,6.8,13.4,53,9.4,967.5,15.24,25
2015-12-21,19.9,6.8,13.2,53,8.3,967.5,15.22,47
2015-12-22,19.5,7.2,13.1,57,10.2,969.3,15.06,73
2015-12-23,19.9,6.6,13.2,59,10.5,969.6,15.04,6
2015-12-24,18.9,8.4,13.1,50,12.8,970.8,15.16,15
2015-12-25,19.8,5.0,12.1,45,8.2,971.3,15.42,5
2015-12-26,22.0,5.7,13.6,46,9.0,970.2,15.0,10
2015-12-27,24.7,8.9,15.9,42,9.4,970.7,14.7,86
2015-12-28,26.1,10.3,17.2,48,9.5,971.2,14.72,57
2015-12-29,26.1,11.4,17.8,53,9.8,969.3,14.71,49
2015-12-30,25.6,11.3,18.1,56,10.0,967.5,14.9,6
2015-12-31,25.1,13.1,18.0,53,12.9,969.5,15.0,32
2016-01-01,24.6,11.2,17.4,50,10.1,970.4,14.99,27
2016-01-02,24.3,10.9,17.0,56,9.1,970.8,15.0,11
2016-01-03,25.0,9.1,16.8,44,8.2,968.8,15.38,0
2016-01-04,25.9,10.7,18.3,49,9.2,968.6,15.08,20
2016-01-05,26.2,12.8,19.4,57,10.0,967.2,14.91,21
2016-01-06,25.9,13.3,19.2,54,10.1,966.4,13.6,39
2016-01-07,25.6,14.5,19.1,63,9.7,968.0,13.59,42
2016-01-08,24.6,12.5,17.9,65,14.6,968.2,14.88,13
2016-01-09,23.2,10.2,16.1,57,14.2,966.4,15.87,0
2016-01-10,23.9,8.2,16.4,51,7.9,967.0,15.97,0
2016-01-11,24.6,8.8,16.8,52,9.4,967.1,15.96,0
2016-01-12,24.5,11.7,17.6,50,10.6,964.9,15.9,1
2016-01-13,23.4,11.1,16.5,50,12.6,964.6,15.37,5
2016-01-14,21.9,8.8,15.3,63,11.5,965.4,14.02,38
2016-01-15,21.5,9.3,14.7,64,11.1,965.7,16.28,0
2016-01-16,19.9,6.9,13.0,66,9.5,964.5,16.64,0
2016-01-17,20.0,7.3,13.0,67,11.1,964.8,16.63,0
2016-01-18,20.5,7.6,13.6,65,9.9,964.1,15.62,9
2016-01-19,19.5,10.1,14.0,68,8.6,964.3,14.28,32
2016-01-20,18.2,7.3,12.6,69,8.2,967.4,15.38,10
2016-01-21,19.7,5.8,12.4,64,7.6,969.1,17.18,0
2016-01-22,20.3,4.4,12.5,59,10.9,968.1,17.2,0
2016-01-23,21.7,7.2,14.4,51,10.7,968.7,17.29,7
2016-01-24,21.7,7.4,14.0,64,10.8,967.6,17.16,8
2016-01-25,21.4,7.8,14.3,67,9.7,966.0,17.19,11
2016-01-26,22.7,9.0,15.6,65,11.2,964.4,16.89,27
2016-01-27,24.1,9.9,16.7,65,10.9,964.2,16.84,0
2016-01-28,24.5,11.1,17.6,62,10.5,965.8,17.06,0
2016-01-29,27.5,12.1,19.2,61,11.7,966.6,16.98,2
2016-01-30,27.3,12.5,20.1,61,12.4,965.4,16.97,4
2016-01-31,25.6,15.3,19.6,58,16.3,965.9,14.01,36
2016-02-01,23.5,13.2,17.9,48,12.7,967.3,16.66,47
2016-02-02,22.7,10.5,16.0,37,10.3,968.0,18.46,15
